,studentID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EDTech_Usage_Level,StressLevel,FinalGrade,RiskLevel,LearningStyle_1,LearningStyle_2,LearningStyle_3
4733,STU04081,29,97,1,1,1,1,0,20,9,1,65,77,1,1,1,1,0,0,0
4734,STU04082,29,97,1,1,1,1,0,23,2,0,62,66,0,2,2,2,0,0,0
4735,STU04083,29,97,1,1,1,1,0,18,20,1,86,75,1,2,1,1,0,0,1
4736,STU04084,29,97,2,1,1,1,0,20,9,1,65,77,1,1,1,1,0,0,0
4737,STU04085,29,97,2,1,1,1,0,23,2,0,62,66,0,2,2,2,0,0,0
4738,STU04086,29,97,2,1,1,1,0,18,20,1,86,75,1,2,1,1,0,0,1
4739,STU04087,24,97,0,0,0,1,0,22,20,1,95,83,1,0,1,1,0,0,1
4740,STU04088,24,97,0,0,0,1,0,20,15,0,70,79,1,1,1,1,1,0,0
4741,STU04089,24,97,0,0,0,1,0,20,15,0,52,42,0,2,3,3,0,1,0
4742,STU04090,24,97,0,0,0,1,0,28,0,0,56,48,1,2,3,3,1,0,0
4743,STU04091,24,97,0,0,0,1,0,29,14,1,68,90,1,1,0,0,0,1,0
4744,STU04092,24,97,0,0,0,1,0,24,18,0,98,85,1,0,0,0,1,0,0
4745,STU04093,24,97,0,0,0,1,0,25,1,0,62,67,1,1,2,2,0,0,0
4746,STU04094,24,97,1,0,2,1,0,22,20,1,95,83,1,0,1,1,0,0,1
4747,STU04095,24,97,1,0,2,1,0,20,15,0,70,79,1,1,1,1,1,0,0
4748,STU04096,24,97,1,0,2,1,0,20,15,0,52,42,0,2,3,3,0,1,0
4749,STU04097,24,97,1,0,2,1,0,28,0,0,56,48,1,2,3,3,1,0,0
4750,STU04098,24,97,1,0,2,1,0,29,14,1,68,90,1,1,0,0,0,1,0
4751,STU04099,24,97,1,0,2,1,0,24,18,0,98,85,1,0,0,0,1,0,0
4752,STU04100,24,97,1,0,2,1,0,25,1,0,62,67,1,1,2,2,0,0,0
4753,STU04101,24,97,1,1,1,1,0,22,20,1,95,83,1,0,1,1,0,0,1
4754,STU04102,24,97,1,1,1,1,0,20,15,0,70,79,1,1,1,1,1,0,0
4755,STU04103,24,97,1,1,1,1,0,20,15,0,52,42,0,2,3,3,0,1,0
4756,STU04104,24,97,1,1,1,1,0,28,0,0,56,48,1,2,3,3,1,0,0
4757,STU04105,24,97,1,1,1,1,0,29,14,1,68,90,1,1,0,0,0,1,0
4758,STU04106,24,97,1,1,1,1,0,24,18,0,98,85,1,0,0,0,1,0,0
4759,STU04107,24,97,1,1,1,1,0,25,1,0,62,67,1,1,2,2,0,0,0
4760,STU04108,20,81,0,1,0,1,0,19,14,1,64,63,1,2,2,2,0,0,1
4761,STU04109,20,81,0,1,0,1,0,28,11,0,80,88,1,1,0,0,0,0,1
4762,STU04110,20,81,1,1,0,0,0,19,14,1,64,63,1,2,2,2,0,0,1
4763,STU04111,20,81,1,1,0,0,0,28,11,0,80,88,1,1,0,0,0,0,1
4764,STU04112,20,81,0,0,1,1,0,19,14,1,64,63,1,2,2,2,0,0,1
4765,STU04113,20,81,0,0,1,1,0,28,11,0,80,88,1,1,0,0,0,0,1
4766,STU04114,20,81,1,0,0,1,0,19,14,1,64,63,1,2,2,2,0,0,1
4767,STU04115,20,81,1,0,0,1,0,28,11,0,80,88,1,1,0,0,0,0,1
4768,STU04116,22,89,2,1,1,1,1,20,14,0,58,51,1,1,3,3,0,0,0
4769,STU04117,22,89,2,1,1,1,1,27,0,0,73,58,0,2,2,2,0,0,1
4770,STU04118,22,89,2,1,1,1,1,18,8,0,51,68,1,0,2,2,0,1,0
4771,STU04119,22,89,2,1,1,1,1,23,15,1,72,88,1,2,0,0,1,0,0
4772,STU04120,22,89,1,0,1,1,1,20,14,0,58,51,1,1,3,3,0,0,0
4773,STU04121,22,89,1,0,1,1,1,27,0,0,73,58,0,2,2,2,0,0,1
4774,STU04122,22,89,1,0,1,1,1,18,8,0,51,68,1,0,2,2,0,1,0
4775,STU04123,22,89,1,0,1,1,1,23,15,1,72,88,1,2,0,0,1,0,0
4780,STU04124,22,89,1,1,1,1,1,20,14,0,58,51,1,1,3,3,0,0,0
4781,STU04125,22,89,1,1,1,1,1,27,0,0,73,58,0,2,2,2,0,0,1
4782,STU04126,22,89,1,1,1,1,1,18,8,0,51,68,1,0,2,2,0,1,0
4783,STU04127,22,89,1,1,1,1,1,23,15,1,72,88,1,2,0,0,1,0,0
4784,STU04128,22,89,2,0,2,1,1,20,14,0,58,51,1,1,3,3,0,0,0
4785,STU04129,22,89,2,0,2,1,1,27,0,0,73,58,0,2,2,2,0,0,1
4786,STU04130,22,89,2,0,2,1,1,18,8,0,51,68,1,0,2,2,0,1,0
4787,STU04131,22,89,2,0,2,1,1,23,15,1,72,88,1,2,0,0,1,0,0
4788,STU04132,22,89,2,0,1,1,1,20,14,0,58,51,1,1,3,3,0,0,0
4789,STU04133,22,89,2,0,1,1,1,27,0,0,73,58,0,2,2,2,0,0,1
4790,STU04134,22,89,2,0,1,1,1,18,8,0,51,68,1,0,2,2,0,1,0
4791,STU04135,22,89,2,0,1,1,1,23,15,1,72,88,1,2,0,0,1,0,0
4792,STU04136,13,77,1,1,1,1,1,26,2,1,98,99,1,2,0,0,0,0,0
4793,STU04137,13,77,1,1,1,1,1,26,16,0,66,82,0,2,1,1,0,0,0
4794,STU04138,13,77,1,0,1,1,1,26,2,1,98,99,1,2,0,0,0,0,0
4795,STU04139,13,77,1,0,1,1,1,26,16,0,66,82,0,2,1,1,0,0,0
4796,STU04140,13,77,2,1,0,1,1,26,2,1,98,99,1,2,0,0,0,0,0
4797,STU04141,13,77,2,1,0,1,1,26,16,0,66,82,0,2,1,1,0,0,0
4798,STU04142,13,77,1,1,0,0,1,26,2,1,98,99,1,2,0,0,0,0,0
4799,STU04143,13,77,1,1,0,0,1,26,16,0,66,82,0,2,1,1,0,0,0
4800,STU04144,13,77,2,0,1,1,1,26,2,1,98,99,1,2,0,0,0,0,0
4801,STU04145,13,77,2,0,1,1,1,26,16,0,66,82,0,2,1,1,0,0,0
4802,STU04146,13,77,2,1,1,1,1,26,2,1,98,99,1,2,0,0,0,0,0
4803,STU04147,13,77,2,1,1,1,1,26,16,0,66,82,0,2,1,1,0,0,0
4806,STU04148,13,77,1,1,0,1,1,26,2,1,98,99,1,2,0,0,0,0,0
4807,STU04149,13,77,1,1,0,1,1,26,16,0,66,82,0,2,1,1,0,0,0
4808,STU04150,35,85,2,1,2,1,0,18,1,0,60,76,1,2,1,1,0,0,1
4809,STU04151,35,85,2,1,2,1,0,20,8,0,59,77,0,0,1,1,0,1,0
4810,STU04152,35,85,2,1,2,1,0,28,4,0,66,61,1,2,2,2,0,0,0
4811,STU04153,35,85,2,1,2,1,0,18,4,1,73,54,0,2,3,3,0,0,0
4812,STU04154,35,85,2,1,2,1,0,21,2,1,96,97,1,2,0,0,1,0,0
4813,STU04155,35,85,2,1,2,1,0,26,5,1,73,65,1,1,2,2,1,0,0
4814,STU04156,35,85,2,1,2,1,0,18,19,1,82,73,1,1,1,1,0,0,0
4815,STU04157,21,74,0,1,0,1,1,23,1,1,89,59,1,2,2,2,0,0,1
4816,STU04158,21,74,0,1,0,1,1,20,11,1,69,90,1,1,0,0,0,0,1
4817,STU04159,21,74,0,1,0,1,1,19,12,1,91,68,1,2,2,2,0,1,0
4818,STU04160,21,74,1,0,1,1,1,23,1,1,89,59,1,2,2,2,0,0,1
4819,STU04161,21,74,1,0,1,1,1,20,11,1,69,90,1,1,0,0,0,0,1
4820,STU04162,21,74,1,0,1,1,1,19,12,1,91,68,1,2,2,2,0,1,0
4821,STU04163,21,74,2,0,0,1,1,23,1,1,89,59,1,2,2,2,0,0,1
4822,STU04164,21,74,2,0,0,1,1,20,11,1,69,90,1,1,0,0,0,0,1
4823,STU04165,21,74,2,0,0,1,1,19,12,1,91,68,1,2,2,2,0,1,0
4824,STU04166,21,74,2,1,0,0,1,23,1,1,89,59,1,2,2,2,0,0,1
4825,STU04167,21,74,2,1,0,0,1,20,11,1,69,90,1,1,0,0,0,0,1
4826,STU04168,21,74,2,1,0,0,1,19,12,1,91,68,1,2,2,2,0,1,0
4827,STU04169,21,74,1,1,1,1,1,23,1,1,89,59,1,2,2,2,0,0,1
4828,STU04170,21,74,1,1,1,1,1,20,11,1,69,90,1,1,0,0,0,0,1
4829,STU04171,21,74,1,1,1,1,1,19,12,1,91,68,1,2,2,2,0,1,0
4833,STU04172,21,74,1,0,2,1,1,23,1,1,89,59,1,2,2,2,0,0,1
4834,STU04173,21,74,1,0,2,1,1,20,11,1,69,90,1,1,0,0,0,0,1
4835,STU04174,21,74,1,0,2,1,1,19,12,1,91,68,1,2,2,2,0,1,0
4836,STU04175,21,74,0,1,1,1,1,23,1,1,89,59,1,2,2,2,0,0,1
4837,STU04176,21,74,0,1,1,1,1,20,11,1,69,90,1,1,0,0,0,0,1
4838,STU04177,21,74,0,1,1,1,1,19,12,1,91,68,1,2,2,2,0,1,0
4839,STU04178,21,74,2,1,1,1,1,23,1,1,89,59,1,2,2,2,0,0,1
4840,STU04179,21,74,2,1,1,1,1,20,11,1,69,90,1,1,0,0,0,0,1
4841,STU04180,21,74,2,1,1,1,1,19,12,1,91,68,1,2,2,2,0,1,0
4842,STU04181,21,74,2,1,2,0,1,23,1,1,89,59,1,2,2,2,0,0,1
4843,STU04182,21,74,2,1,2,0,1,20,11,1,69,90,1,1,0,0,0,0,1
4844,STU04183,21,74,2,1,2,0,1,19,12,1,91,68,1,2,2,2,0,1,0
4848,STU04184,24,83,2,0,0,1,0,26,7,0,98,80,1,0,1,1,0,1,0
4849,STU04185,24,83,1,1,2,1,0,26,7,0,98,80,1,0,1,1,0,1,0
4850,STU04186,23,80,0,1,1,1,1,27,11,1,68,55,0,2,2,2,0,0,0
4851,STU04187,23,80,0,1,1,1,1,28,14,1,53,64,1,0,2,2,0,1,0
4852,STU04188,23,80,0,1,1,1,1,29,5,1,77,79,1,1,1,1,1,0,0
4853,STU04189,23,80,1,0,0,1,1,27,11,1,68,55,0,2,2,2,0,0,0
4854,STU04190,23,80,1,0,0,1,1,28,14,1,53,64,1,0,2,2,0,1,0
4855,STU04191,23,80,1,0,0,1,1,29,5,1,77,79,1,1,1,1,1,0,0
4856,STU04192,23,80,2,1,1,1,1,27,11,1,68,55,0,2,2,2,0,0,0
4857,STU04193,23,80,2,1,1,1,1,28,14,1,53,64,1,0,2,2,0,1,0
4858,STU04194,23,80,2,1,1,1,1,29,5,1,77,79,1,1,1,1,1,0,0
4862,STU04195,23,80,2,0,0,1,1,27,11,1,68,55,0,2,2,2,0,0,0
4863,STU04196,23,80,2,0,0,1,1,28,14,1,53,64,1,0,2,2,0,1,0
4864,STU04197,23,80,2,0,0,1,1,29,5,1,77,79,1,1,1,1,1,0,0
4871,STU04198,23,80,1,0,1,1,1,27,11,1,68,55,0,2,2,2,0,0,0
4872,STU04199,23,80,1,0,1,1,1,28,14,1,53,64,1,0,2,2,0,1,0
4873,STU04200,23,80,1,0,1,1,1,29,5,1,77,79,1,1,1,1,1,0,0
4874,STU04201,15,71,2,0,0,1,0,19,12,1,87,43,1,1,3,3,0,0,0
4875,STU04202,15,71,1,0,2,0,0,19,12,1,87,43,1,1,3,3,0,0,0
4876,STU04203,15,71,2,1,0,1,0,19,12,1,87,43,1,1,3,3,0,0,0
4877,STU04204,15,71,2,0,1,1,0,19,12,1,87,43,1,1,3,3,0,0,0
4879,STU04205,15,71,0,0,0,0,0,19,12,1,87,43,1,1,3,3,0,0,0
4880,STU04206,23,75,2,1,0,1,0,21,13,1,72,94,0,0,0,0,0,1,0
4881,STU04207,23,75,2,1,0,1,0,25,14,1,89,82,1,2,1,1,0,0,0
4882,STU04208,23,75,1,1,0,1,0,21,13,1,72,94,0,0,0,0,0,1,0
4883,STU04209,23,75,1,1,0,1,0,25,14,1,89,82,1,2,1,1,0,0,0
4884,STU04210,23,75,1,1,2,1,0,21,13,1,72,94,0,0,0,0,0,1,0
4885,STU04211,23,75,1,1,2,1,0,25,14,1,89,82,1,2,1,1,0,0,0
4886,STU04212,23,75,1,0,0,1,0,21,13,1,72,94,0,0,0,0,0,1,0
4887,STU04213,23,75,1,0,0,1,0,25,14,1,89,82,1,2,1,1,0,0,0
4888,STU04214,23,75,0,1,2,1,0,21,13,1,72,94,0,0,0,0,0,1,0
4889,STU04215,23,75,0,1,2,1,0,25,14,1,89,82,1,2,1,1,0,0,0
4890,STU04216,23,75,2,1,1,0,0,21,13,1,72,94,0,0,0,0,0,1,0
4891,STU04217,23,75,2,1,1,0,0,25,14,1,89,82,1,2,1,1,0,0,0
4892,STU04218,23,75,2,1,1,1,0,21,13,1,72,94,0,0,0,0,0,1,0
4893,STU04219,23,75,2,1,1,1,0,25,14,1,89,82,1,2,1,1,0,0,0
4894,STU04220,31,63,2,0,0,1,1,27,8,1,91,91,1,2,0,0,1,0,0
4895,STU04221,31,63,2,1,0,1,1,27,8,1,91,91,1,2,0,0,1,0,0
4896,STU04222,28,62,2,0,1,1,1,24,2,0,50,51,1,2,3,3,0,0,0
4897,STU04223,28,62,2,0,1,1,1,25,12,0,51,63,1,2,2,2,0,1,0
4898,STU04224,28,62,1,1,1,1,1,24,2,0,50,51,1,2,3,3,0,0,0
4899,STU04225,28,62,1,1,1,1,1,25,12,0,51,63,1,2,2,2,0,1,0
4900,STU04226,28,62,1,0,2,1,1,24,2,0,50,51,1,2,3,3,0,0,0
4901,STU04227,28,62,1,0,2,1,1,25,12,0,51,63,1,2,2,2,0,1,0
4902,STU04228,30,70,1,0,1,1,0,18,12,1,59,89,0,0,0,0,0,0,1
4903,STU04229,30,70,1,0,1,1,0,26,14,1,87,64,1,2,2,2,1,0,0
4904,STU04230,30,70,1,0,1,1,0,18,18,0,54,89,1,2,0,0,1,0,0
4905,STU04231,30,70,1,0,1,1,0,27,6,1,62,80,1,1,1,1,1,0,0
4906,STU04232,30,70,1,0,1,1,0,21,10,1,50,70,1,1,1,1,0,0,1
4907,STU04233,30,70,2,1,1,1,0,18,12,1,59,89,0,0,0,0,0,0,1
4908,STU04234,30,70,2,1,1,1,0,26,14,1,87,64,1,2,2,2,1,0,0
4909,STU04235,30,70,2,1,1,1,0,18,18,0,54,89,1,2,0,0,1,0,0
4910,STU04236,30,70,2,1,1,1,0,27,6,1,62,80,1,1,1,1,1,0,0
4911,STU04237,30,70,2,1,1,1,0,21,10,1,50,70,1,1,1,1,0,0,1
4917,STU04238,17,63,1,0,1,1,0,28,7,1,95,43,0,0,3,3,1,0,0
4918,STU04239,17,63,1,0,1,1,0,23,20,1,72,42,0,2,3,3,0,0,1
4919,STU04240,17,63,1,0,1,1,0,18,20,0,76,54,1,1,3,3,0,0,0
4920,STU04241,17,63,1,0,1,1,0,23,19,0,73,79,1,0,1,1,0,1,0
4921,STU04242,17,63,1,1,1,1,0,28,7,1,95,43,0,0,3,3,1,0,0
4922,STU04243,17,63,1,1,1,1,0,23,20,1,72,42,0,2,3,3,0,0,1
4923,STU04244,17,63,1,1,1,1,0,18,20,0,76,54,1,1,3,3,0,0,0
4924,STU04245,17,63,1,1,1,1,0,23,19,0,73,79,1,0,1,1,0,1,0
4925,STU04246,14,64,2,1,0,1,0,20,13,1,93,62,1,2,2,2,0,0,0
4926,STU04247,14,64,2,1,0,1,0,23,18,1,51,96,1,2,0,0,0,0,0
4927,STU04248,19,93,2,0,1,1,1,27,10,1,52,91,0,2,0,0,0,0,0
4929,STU04249,19,93,1,0,2,0,1,27,10,1,52,91,0,2,0,0,0,0,0
4930,STU04250,19,93,2,1,1,1,1,27,10,1,52,91,0,2,0,0,0,0,0
4931,STU04251,20,62,1,1,2,1,1,24,6,0,56,79,1,0,1,1,1,0,0
4932,STU04252,20,62,1,1,2,1,1,20,17,0,81,64,1,1,2,2,1,0,0
4933,STU04253,20,62,1,1,2,1,1,27,19,1,61,83,1,0,1,1,0,1,0
4934,STU04254,20,62,0,0,2,1,1,24,6,0,56,79,1,0,1,1,1,0,0
4935,STU04255,20,62,0,0,2,1,1,20,17,0,81,64,1,1,2,2,1,0,0
4936,STU04256,20,62,0,0,2,1,1,27,19,1,61,83,1,0,1,1,0,1,0
4937,STU04257,20,62,1,1,0,1,1,24,6,0,56,79,1,0,1,1,1,0,0
4938,STU04258,20,62,1,1,0,1,1,20,17,0,81,64,1,1,2,2,1,0,0
4939,STU04259,20,62,1,1,0,1,1,27,19,1,61,83,1,0,1,1,0,1,0
4946,STU04260,20,62,1,0,2,1,1,24,6,0,56,79,1,0,1,1,1,0,0
4947,STU04261,20,62,1,0,2,1,1,20,17,0,81,64,1,1,2,2,1,0,0
4948,STU04262,20,62,1,0,2,1,1,27,19,1,61,83,1,0,1,1,0,1,0
4955,STU04263,27,86,1,1,0,1,0,23,4,0,93,47,1,2,3,3,1,0,0
4956,STU04264,27,86,1,1,0,1,0,26,20,0,87,66,1,1,2,2,0,1,0
4957,STU04265,27,86,1,1,2,1,0,23,4,0,93,47,1,2,3,3,1,0,0
4958,STU04266,27,86,1,1,2,1,0,26,20,0,87,66,1,1,2,2,0,1,0
4959,STU04267,10,71,1,1,2,1,0,23,1,0,99,59,1,2,2,2,0,1,0
4960,STU04268,10,71,1,1,2,1,0,27,7,1,76,97,1,2,0,0,1,0,0
4961,STU04269,10,71,0,0,0,1,0,23,1,0,99,59,1,2,2,2,0,1,0
4962,STU04270,10,71,0,0,0,1,0,27,7,1,76,97,1,2,0,0,1,0,0
4963,STU04271,19,79,1,1,0,1,1,27,14,0,70,40,1,1,3,3,0,1,0
4964,STU04272,19,79,2,1,1,1,1,27,14,0,70,40,1,1,3,3,0,1,0
4965,STU04273,19,79,1,0,2,1,1,27,14,0,70,40,1,1,3,3,0,1,0
4966,STU04274,19,79,1,0,1,1,1,27,14,0,70,40,1,1,3,3,0,1,0
4967,STU04275,19,79,2,1,0,1,1,27,14,0,70,40,1,1,3,3,0,1,0
4973,STU04276,17,72,2,1,0,1,1,27,8,0,94,75,1,2,1,1,0,0,1
4974,STU04277,17,72,1,1,2,1,1,27,8,0,94,75,1,2,1,1,0,0,1
4975,STU04278,17,72,1,1,1,1,1,27,8,0,94,75,1,2,1,1,0,0,1
4977,STU04279,17,72,1,0,1,1,1,27,8,0,94,75,1,2,1,1,0,0,1
4978,STU04280,17,72,1,0,2,1,1,27,8,0,94,75,1,2,1,1,0,0,1
4980,STU04281,14,81,1,1,0,0,1,19,8,1,68,44,1,2,3,3,1,0,0
4981,STU04282,14,81,1,1,0,0,1,22,13,0,54,42,1,1,3,3,0,0,0
4982,STU04283,14,81,1,1,0,0,1,21,9,1,64,79,1,2,1,1,0,0,0
4983,STU04284,14,81,1,0,0,1,1,19,8,1,68,44,1,2,3,3,1,0,0
4984,STU04285,14,81,1,0,0,1,1,22,13,0,54,42,1,1,3,3,0,0,0
4985,STU04286,14,81,1,0,0,1,1,21,9,1,64,79,1,2,1,1,0,0,0
4986,STU04287,14,81,1,1,2,1,1,19,8,1,68,44,1,2,3,3,1,0,0
4987,STU04288,14,81,1,1,2,1,1,22,13,0,54,42,1,1,3,3,0,0,0
4988,STU04289,14,81,1,1,2,1,1,21,9,1,64,79,1,2,1,1,0,0,0
4989,STU04290,14,81,1,1,1,1,1,19,8,1,68,44,1,2,3,3,1,0,0
4990,STU04291,14,81,1,1,1,1,1,22,13,0,54,42,1,1,3,3,0,0,0
4991,STU04292,14,81,1,1,1,1,1,21,9,1,64,79,1,2,1,1,0,0,0
4992,STU04293,14,81,1,1,0,1,1,19,8,1,68,44,1,2,3,3,1,0,0
4993,STU04294,14,81,1,1,0,1,1,22,13,0,54,42,1,1,3,3,0,0,0
4994,STU04295,14,81,1,1,0,1,1,21,9,1,64,79,1,2,1,1,0,0,0
4998,STU04296,14,81,2,0,1,1,1,19,8,1,68,44,1,2,3,3,1,0,0
4999,STU04297,14,81,2,0,1,1,1,22,13,0,54,42,1,1,3,3,0,0,0
5000,STU04298,14,81,2,0,1,1,1,21,9,1,64,79,1,2,1,1,0,0,0
5001,STU04299,10,75,1,0,1,1,0,24,2,0,61,40,0,1,3,3,0,0,1
5002,STU04300,10,75,1,0,1,1,0,23,17,1,56,42,1,2,3,3,1,0,0
5003,STU04301,10,75,1,0,1,1,0,26,19,1,80,98,0,2,0,0,0,1,0
5004,STU04302,10,75,1,0,0,1,0,24,2,0,61,40,0,1,3,3,0,0,1
5005,STU04303,10,75,1,0,0,1,0,23,17,1,56,42,1,2,3,3,1,0,0
5006,STU04304,10,75,1,0,0,1,0,26,19,1,80,98,0,2,0,0,0,1,0
5007,STU04305,25,83,1,1,1,1,0,19,11,1,90,41,1,1,3,3,0,1,0
5008,STU04306,12,77,1,1,1,1,1,29,3,1,77,81,0,0,1,1,0,0,1
5009,STU04307,12,77,1,1,1,1,1,21,1,1,65,65,0,1,2,2,0,0,0
5010,STU04308,12,77,0,1,1,1,1,29,3,1,77,81,0,0,1,1,0,0,1
5011,STU04309,12,77,0,1,1,1,1,21,1,1,65,65,0,1,2,2,0,0,0
5012,STU04310,18,74,1,0,1,1,1,25,15,1,89,81,1,2,1,1,0,0,1
5013,STU04311,18,74,0,1,2,1,1,25,15,1,89,81,1,2,1,1,0,0,1
5014,STU04312,18,74,1,1,0,1,1,25,15,1,89,81,1,2,1,1,0,0,1
5015,STU04313,18,74,1,0,2,1,1,25,15,1,89,81,1,2,1,1,0,0,1
5016,STU04314,18,74,1,1,1,1,1,25,15,1,89,81,1,2,1,1,0,0,1
5017,STU04315,18,74,2,0,2,1,1,25,15,1,89,81,1,2,1,1,0,0,1
5018,STU04316,30,88,1,0,1,1,0,22,20,1,84,69,1,2,2,2,1,0,0
5019,STU04317,30,88,1,0,1,1,0,24,16,0,62,50,1,2,3,3,1,0,0
5020,STU04318,30,88,1,0,1,1,0,25,15,0,60,98,1,2,0,0,0,0,1
5021,STU04319,30,88,1,0,1,1,0,24,15,1,94,81,1,2,1,1,0,0,1
5022,STU04320,30,88,1,0,1,1,0,26,6,0,73,57,1,0,2,2,1,0,0
5023,STU04321,30,88,1,1,2,1,0,22,20,1,84,69,1,2,2,2,1,0,0
5024,STU04322,30,88,1,1,2,1,0,24,16,0,62,50,1,2,3,3,1,0,0
5025,STU04323,30,88,1,1,2,1,0,25,15,0,60,98,1,2,0,0,0,0,1
5026,STU04324,30,88,1,1,2,1,0,24,15,1,94,81,1,2,1,1,0,0,1
5027,STU04325,30,88,1,1,2,1,0,26,6,0,73,57,1,0,2,2,1,0,0
5028,STU04326,30,88,1,1,1,1,0,22,20,1,84,69,1,2,2,2,1,0,0
5029,STU04327,30,88,1,1,1,1,0,24,16,0,62,50,1,2,3,3,1,0,0
5030,STU04328,30,88,1,1,1,1,0,25,15,0,60,98,1,2,0,0,0,0,1
5031,STU04329,30,88,1,1,1,1,0,24,15,1,94,81,1,2,1,1,0,0,1
5032,STU04330,30,88,1,1,1,1,0,26,6,0,73,57,1,0,2,2,1,0,0
5033,STU04331,30,88,1,1,0,1,0,22,20,1,84,69,1,2,2,2,1,0,0
5034,STU04332,30,88,1,1,0,1,0,24,16,0,62,50,1,2,3,3,1,0,0
5035,STU04333,30,88,1,1,0,1,0,25,15,0,60,98,1,2,0,0,0,0,1
5036,STU04334,30,88,1,1,0,1,0,24,15,1,94,81,1,2,1,1,0,0,1
5037,STU04335,30,88,1,1,0,1,0,26,6,0,73,57,1,0,2,2,1,0,0
5038,STU04336,11,93,1,1,0,1,1,19,20,1,81,93,0,2,0,0,0,0,1
5039,STU04337,11,93,1,1,0,1,1,19,12,1,51,89,1,1,0,0,1,0,0
5040,STU04338,11,93,1,0,1,1,1,19,20,1,81,93,0,2,0,0,0,0,1
5041,STU04339,11,93,1,0,1,1,1,19,12,1,51,89,1,1,0,0,1,0,0
5042,STU04340,19,78,2,0,1,1,1,19,8,1,87,56,1,0,2,2,1,0,0
5043,STU04341,19,78,1,0,0,1,1,19,8,1,87,56,1,0,2,2,1,0,0
5044,STU04342,19,78,2,1,1,1,1,19,8,1,87,56,1,0,2,2,1,0,0
5045,STU04343,19,78,1,1,1,1,1,19,8,1,87,56,1,0,2,2,1,0,0
5046,STU04344,20,94,1,0,1,1,1,28,0,0,84,50,1,2,3,3,0,0,0
5047,STU04345,20,94,2,1,1,1,1,28,0,0,84,50,1,2,3,3,0,0,0
5048,STU04346,20,94,1,1,1,1,1,28,0,0,84,50,1,2,3,3,0,0,0
5049,STU04347,20,94,0,1,0,1,1,28,0,0,84,50,1,2,3,3,0,0,0
5050,STU04348,19,89,1,0,1,1,0,21,10,1,78,47,0,2,3,3,0,0,0
5051,STU04349,19,89,1,0,1,1,0,24,7,1,95,80,0,0,1,1,0,0,1
5052,STU04350,19,89,1,0,1,1,0,27,6,0,95,47,1,2,3,3,0,1,0
5053,STU04351,19,89,1,0,1,1,0,23,2,1,54,87,1,0,0,0,0,0,0
5054,STU04352,19,89,1,1,0,1,0,21,10,1,78,47,0,2,3,3,0,0,0
5055,STU04353,19,89,1,1,0,1,0,24,7,1,95,80,0,0,1,1,0,0,1
5056,STU04354,19,89,1,1,0,1,0,27,6,0,95,47,1,2,3,3,0,1,0
5057,STU04355,19,89,1,1,0,1,0,23,2,1,54,87,1,0,0,0,0,0,0
5058,STU04356,19,89,2,1,0,1,0,21,10,1,78,47,0,2,3,3,0,0,0
5059,STU04357,19,89,2,1,0,1,0,24,7,1,95,80,0,0,1,1,0,0,1
5060,STU04358,19,89,2,1,0,1,0,27,6,0,95,47,1,2,3,3,0,1,0
5061,STU04359,19,89,2,1,0,1,0,23,2,1,54,87,1,0,0,0,0,0,0
5062,STU04360,19,89,0,1,1,1,0,21,10,1,78,47,0,2,3,3,0,0,0
5063,STU04361,19,89,0,1,1,1,0,24,7,1,95,80,0,0,1,1,0,0,1
5064,STU04362,19,89,0,1,1,1,0,27,6,0,95,47,1,2,3,3,0,1,0
5065,STU04363,19,89,0,1,1,1,0,23,2,1,54,87,1,0,0,0,0,0,0
5070,STU04364,19,89,0,0,1,1,0,21,10,1,78,47,0,2,3,3,0,0,0
5071,STU04365,19,89,0,0,1,1,0,24,7,1,95,80,0,0,1,1,0,0,1
5072,STU04366,19,89,0,0,1,1,0,27,6,0,95,47,1,2,3,3,0,1,0
5073,STU04367,19,89,0,0,1,1,0,23,2,1,54,87,1,0,0,0,0,0,0
5074,STU04368,19,89,1,1,2,1,0,21,10,1,78,47,0,2,3,3,0,0,0
5075,STU04369,19,89,1,1,2,1,0,24,7,1,95,80,0,0,1,1,0,0,1
5076,STU04370,19,89,1,1,2,1,0,27,6,0,95,47,1,2,3,3,0,1,0
5077,STU04371,19,89,1,1,2,1,0,23,2,1,54,87,1,0,0,0,0,0,0
5078,STU04372,19,89,2,1,1,1,0,21,10,1,78,47,0,2,3,3,0,0,0
5079,STU04373,19,89,2,1,1,1,0,24,7,1,95,80,0,0,1,1,0,0,1
5080,STU04374,19,89,2,1,1,1,0,27,6,0,95,47,1,2,3,3,0,1,0
5081,STU04375,19,89,2,1,1,1,0,23,2,1,54,87,1,0,0,0,0,0,0
5082,STU04376,27,73,1,0,0,1,1,20,14,1,63,45,1,2,3,3,0,1,0
5083,STU04377,27,73,1,0,0,1,1,22,20,1,66,82,1,1,1,1,0,0,1
5084,STU04378,18,99,2,1,0,1,1,18,8,1,90,68,1,0,2,2,1,0,0
5085,STU04379,18,99,2,1,0,1,1,20,7,1,68,77,1,2,1,1,0,0,1
5086,STU04380,18,99,1,0,1,1,1,18,8,1,90,68,1,0,2,2,1,0,0
5087,STU04381,18,99,1,0,1,1,1,20,7,1,68,77,1,2,1,1,0,0,1
